name,ynb.growth,ynb.rank,old.plate,old.well,new.plate,new.well,vol
A02_79,15.9765979548826,385,A02,G7,BYxRM_eQTL_05,F6,5
A01_44,15.9806192623817,386,A01,D8,BYxRM_eQTL_05,D11,5
A07_66,15.9807383930227,387,A07,F6,BYxRM_eQTL_05,E5,5
A05_74,15.987281253805,388,A05,G2,BYxRM_eQTL_05,G8,5
A02_37,16.0001458954642,389,A02,D1,BYxRM_eQTL_05,G12,5
A03_96,16.0048207536105,390,A03,H12,BYxRM_eQTL_05,E12,5
A08_62,16.0051111418756,391,A08,F2,BYxRM_eQTL_05,H10,5
A02_66,16.008546744708,392,A02,F6,BYxRM_eQTL_05,C6,5
A06_21,16.0197414655509,393,A06,B9,BYxRM_eQTL_05,D7,5
A08_10,16.0221892274638,394,A08,A10,BYxRM_eQTL_05,H2,5
A11_06,16.0236616952515,395,A11,A6,BYxRM_eQTL_05,B11,5
A10_61,16.0265828470974,396,A10,F1,BYxRM_eQTL_05,F4,5
A09_21,16.0278075778349,397,A09,B9,BYxRM_eQTL_05,G5,5
A01_83,16.0278697734704,398,A01,G11,BYxRM_eQTL_05,A7,5
A10_09,16.0328549599813,399,A10,A9,BYxRM_eQTL_05,B6,5
A06_89,16.0339177675007,400,A06,H5,BYxRM_eQTL_05,B7,5
A10_57,16.0394124211884,401,A10,E9,BYxRM_eQTL_05,H1,5
A02_45,16.0396926758204,402,A02,D9,BYxRM_eQTL_05,G1,5
A09_73,16.0413296348177,403,A09,G1,BYxRM_eQTL_05,C5,5
A03_93,16.0500566686379,404,A03,H9,BYxRM_eQTL_05,H4,5
A11_56,16.05706436098,405,A11,E8,BYxRM_eQTL_05,A9,5
A04_11,16.0574855287448,406,A04,A11,BYxRM_eQTL_05,A10,5
A06_77,16.0583088138902,407,A06,G5,BYxRM_eQTL_05,C12,5
A09_82,16.0591144075874,408,A09,G10,BYxRM_eQTL_05,F7,5
A09_62,16.0633619668143,409,A09,F2,BYxRM_eQTL_05,E1,5
A01_70,16.0675954872652,410,A01,F10,BYxRM_eQTL_05,D10,5
A09_83,16.068643099311,411,A09,G11,BYxRM_eQTL_05,D3,5
A05_20,16.0703055630708,412,A05,B8,BYxRM_eQTL_05,B3,5
A05_04,16.0772785307563,413,A05,A4,BYxRM_eQTL_05,D9,5
A01_06,16.0921329384703,414,A01,A6,BYxRM_eQTL_05,G2,5
A09_19,16.0970055241916,415,A09,B7,BYxRM_eQTL_05,A3,5
A09_71,16.0974241460599,416,A09,F11,BYxRM_eQTL_05,D6,5
A04_51,16.0974801465126,417,A04,E3,BYxRM_eQTL_05,E3,5
A07_40,16.0982945601442,418,A07,D4,BYxRM_eQTL_05,G7,5
A10_06,16.1055831934963,419,A10,A6,BYxRM_eQTL_05,G11,5
A11_24,16.1078836474966,420,A11,B12,BYxRM_eQTL_05,E6,5
A07_32,16.1092263308015,421,A07,C8,BYxRM_eQTL_05,E11,5
A09_16,16.1154004237716,422,A09,B4,BYxRM_eQTL_05,G10,5
A09_85,16.1160024860038,423,A09,H1,BYxRM_eQTL_05,A8,5
A02_20,16.1168099466763,424,A02,B8,BYxRM_eQTL_05,E4,5
A11_10,16.1258026265432,425,A11,A10,BYxRM_eQTL_05,B12,5
A10_47,16.126101989734,426,A10,D11,BYxRM_eQTL_05,F10,5
A02_02,16.1275363604605,427,A02,A2,BYxRM_eQTL_05,G9,5
A09_76,16.1325710526638,428,A09,G4,BYxRM_eQTL_05,E10,5
A03_23,16.133051500479,429,A03,B11,BYxRM_eQTL_05,F8,5
A03_79,16.1341437230194,430,A03,G7,BYxRM_eQTL_05,H5,5
A02_01,16.1363634656663,431,A02,A1,BYxRM_eQTL_05,A2,5
A06_95,16.1402882596187,432,A06,H11,BYxRM_eQTL_05,G6,5
A11_40,16.1452050882616,433,A11,D4,BYxRM_eQTL_05,B8,5
A06_10,16.1452890640599,434,A06,A10,BYxRM_eQTL_05,B1,5
A08_43,16.1470131963789,435,A08,D7,BYxRM_eQTL_05,F11,5
A04_03,16.1471312262564,436,A04,A3,BYxRM_eQTL_05,E9,5
A01_68,16.1481604829448,437,A01,F8,BYxRM_eQTL_05,H8,5
A11_84,16.1494657608083,438,A11,G12,BYxRM_eQTL_05,D2,5
A11_39,16.1502750226803,439,A11,D3,BYxRM_eQTL_05,A12,5
A05_10,16.1512951791603,440,A05,A10,BYxRM_eQTL_05,C7,5
