name,ynb.growth,ynb.rank,old.plate,old.well,new.plate,new.well,vol
A09_79,17.0687680948834,813,A09,G7,BYxRM_eQTL_09,C1,5
A08_27,17.073228432737,814,A08,C3,BYxRM_eQTL_09,G9,5
A11_50,17.0760920362287,815,A11,E2,BYxRM_eQTL_09,D1,5
A11_61,17.0824439274695,816,A11,F1,BYxRM_eQTL_09,C3,5
A04_58,17.085065380477,817,A04,E10,BYxRM_eQTL_09,G11,5
A06_75,17.086979493217,818,A06,G3,BYxRM_eQTL_09,C10,5
A11_95,17.0966538431516,819,A11,H11,BYxRM_eQTL_09,A2,5
A10_08,17.0970341739985,820,A10,A8,BYxRM_eQTL_09,E11,5
A05_62,17.0975745147538,821,A05,F2,BYxRM_eQTL_09,H7,5
A07_67,17.1001593135265,822,A07,F7,BYxRM_eQTL_09,E5,5
A01_61,17.1037995561815,823,A01,F1,BYxRM_eQTL_09,E9,5
A08_04,17.1055083180922,824,A08,A4,BYxRM_eQTL_09,H1,5
A11_31,17.1081734200931,825,A11,C7,BYxRM_eQTL_09,A11,5
A11_44,17.1125613152817,826,A11,D8,BYxRM_eQTL_09,E10,5
A01_21,17.1174173980722,827,A01,B9,BYxRM_eQTL_09,H4,5
A01_22,17.1201360906138,828,A01,B10,BYxRM_eQTL_09,F11,5
A07_78,17.1248939926208,829,A07,G6,BYxRM_eQTL_09,E1,5
A11_29,17.1281130329931,830,A11,C5,BYxRM_eQTL_09,G8,5
A03_22,17.1281841696816,831,A03,B10,BYxRM_eQTL_09,F7,5
A06_53,17.1391813870116,832,A06,E5,BYxRM_eQTL_09,F12,5
A03_91,17.1396088083657,833,A03,H7,BYxRM_eQTL_09,F1,5
A07_81,17.141657355577,834,A07,G9,BYxRM_eQTL_09,B5,5
A02_56,17.1426453030942,835,A02,E8,BYxRM_eQTL_09,B7,5
A08_82,17.1547056931635,836,A08,G10,BYxRM_eQTL_09,D12,5
A04_77,17.1647988191318,837,A04,G5,BYxRM_eQTL_09,C4,5
A08_49,17.1752143389922,838,A08,E1,BYxRM_eQTL_09,H12,5
A05_26,17.1780646450655,839,A05,C2,BYxRM_eQTL_09,G10,5
A06_54,17.1813608781662,840,A06,E6,BYxRM_eQTL_09,E7,5
A09_23,17.181723564993,841,A09,B11,BYxRM_eQTL_09,G2,5
A05_07,17.1862095508009,842,A05,A7,BYxRM_eQTL_09,D5,5
A06_48,17.187899922021,843,A06,D12,BYxRM_eQTL_09,B2,5
A04_71,17.1891654720728,844,A04,F11,BYxRM_eQTL_09,E4,5
A03_86,17.1894644467744,845,A03,H2,BYxRM_eQTL_09,B10,5
A11_81,17.1907733352767,846,A11,G9,BYxRM_eQTL_09,H6,5
A01_64,17.1914800300594,847,A01,F4,BYxRM_eQTL_09,H3,5
A02_84,17.1961657554773,848,A02,G12,BYxRM_eQTL_09,C6,5
A08_90,17.1967994759582,849,A08,H6,BYxRM_eQTL_09,G1,5
A06_02,17.1973152242288,850,A06,A2,BYxRM_eQTL_09,A4,5
A06_40,17.2041357236414,851,A06,D4,BYxRM_eQTL_09,H2,5
A09_47,17.2055163983433,852,A09,D11,BYxRM_eQTL_09,F4,5
A10_27,17.2074565980829,853,A10,C3,BYxRM_eQTL_09,H5,5
A06_37,17.2102813453743,854,A06,D1,BYxRM_eQTL_09,C7,5
A11_79,17.2122885451956,855,A11,G7,BYxRM_eQTL_09,C12,5
A10_23,17.213253257899,856,A10,B11,BYxRM_eQTL_09,F9,5
A03_55,17.216272445765,857,A03,E7,BYxRM_eQTL_09,G7,5
A07_68,17.2223449724794,858,A07,F8,BYxRM_eQTL_09,G6,5
A05_02,17.225411280393,859,A05,A2,BYxRM_eQTL_09,B12,5
A08_96,17.2269930984491,860,A08,H12,BYxRM_eQTL_09,G3,5
A08_37,17.2276006413278,861,A08,D1,BYxRM_eQTL_09,C11,5
A11_15,17.2319469658481,862,A11,B3,BYxRM_eQTL_09,E12,5
A03_06,17.2343991681161,863,A03,A6,BYxRM_eQTL_09,A8,5
A11_36,17.2440654680642,864,A11,C12,BYxRM_eQTL_09,C9,5
